"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"METRN",1.16202424959797,4.67469665036923,3.24479179186194,0.00205816195016455,0.00998135703876481,-2.03713369585503
"CYP4F2",-1.48281735526288,1.22825117716824,-3.23899421655623,0.00209320839968126,0.010116749621325,-2.05286421489497
"CA9",1.36787252963583,1.60309876470943,3.23837611263512,0.00209697788999505,0.0101304394451016,-2.05454021728149
"OXTR",-1.44399169476919,2.73247932150051,-3.23788889328879,0.00209995369754266,0.0101394848156683,-2.05586117449927
"STC2",-1.46807444124766,5.02386575284462,-3.23554575583849,0.00211432070755462,0.0101915182286276,-2.06221209507102
"SERPINB12",-1.09728928461102,0.645889438263926,-3.23286033178767,0.00213090049192707,0.0102490587930523,-2.06948702666138
"SGCA",-1.09791035818944,1.8213556217375,-3.23112209241304,0.0021416976734124,0.0102811265225197,-2.07419386517757
"PAX3",-1.05015661105192,1.28239474146719,-3.22673700076641,0.00216916569933554,0.0103803355684243,-2.08606046211341
"SERPINA5",-1.1121505558117,1.89566946131731,-3.21453825177299,0.00224733621604409,0.010661968308639,-2.11901559676514
"BST2",1.00099166589459,5.42582011311622,3.21427244400026,0.0022490687369383,0.0106676406622648,-2.1197327591547
"OFCC1",1.17119967918676,0.836169260688831,3.20907109457821,0.00228322526371438,0.0107961453509617,-2.13375832427097
"ST6GALNAC5",1.17810141012773,2.86676998807111,3.20597273480872,0.00230380348261049,0.0108779162062709,-2.14210594764331
"SEC14L6",-1.32892305159516,1.711077718846,-3.20400276455316,0.00231697808555942,0.0109271392314218,-2.14741066491589
"KIT",-1.26550409430548,3.69876157251081,-3.19621602938351,0.00236975159979668,0.0111022387494365,-2.16835744220821
"PSAPL1",-1.33189839114549,1.19661757878289,-3.18254890372003,0.0024651261838809,0.0114625771466252,-2.2050404938785
"PADI2",1.12703233679045,4.88857310885378,3.17649723631334,0.0025085012958877,0.0116288875986917,-2.22124976846528
"HBA1",-2.14789393060232,4.705126843554,-3.17595531683189,0.00251242032815726,0.0116443385817953,-2.22270028030187
"SCD",1.07142315903862,4.87517956194917,3.17448166487421,0.00252310658635815,0.0116802434213304,-2.2266438451323
"MYBL1",1.05762004124866,2.31981859286315,3.15516940332519,0.00266716197221836,0.0122133766365537,-2.27821063901181
"KRTDAP",-2.73288008678815,1.95048394221921,-3.15184891243356,0.00269269662209034,0.0122934717794837,-2.28705551486231
"KRT79",-2.14532785008204,1.40046669947976,-3.13513479709096,0.0028247555697505,0.0127470062265212,-2.33148170047189
"HBB",-1.91132405299857,4.57411740749286,-3.13430685655095,0.00283145279537316,0.0127656309487791,-2.33367821175432
"REEP6",-1.3065396273979,3.20761032360272,-3.1199602953302,0.00294989722173656,0.0131740858392186,-2.3716768158676
"MUC5B",1.34536656579837,4.45118211543549,3.11209949838844,0.00301675258270126,0.0134213741750316,-2.39244678297035
"SLC4A11",1.05055304090854,3.54197447541934,3.0988206870094,0.00313292740262879,0.0138421468896667,-2.42745111121863
"DGAT2",-1.1292595069827,4.30294595739875,-3.08051327436975,0.00329998943997167,0.0144262904692623,-2.47554323223125
"TLX1",1.04731950439085,0.784135460287996,3.06492002162001,0.00344883087200614,0.0149359463221599,-2.51635092427233
"AP000349.1",1.49051357363544,1.59932241965265,3.05790783294928,0.0035177930847435,0.0151681924480835,-2.53465532427747
"GLYATL2",1.33589009536123,2.10889692531173,3.05269696882451,0.003569873742092,0.0153560990217852,-2.54823883134281
"SDC1",1.10813150098477,6.14067525272454,3.04561594469774,0.00364180319190624,0.0156017158546161,-2.5666716998458
"KRT77",-1.54759174137661,1.13788568805702,-2.98406804059243,0.00432662355873032,0.0179169828029205,-2.72563089430288
"FABP4",-1.82006635105406,3.77371442291293,-2.97519132016141,0.00443477421072945,0.0182545118692736,-2.7483688174842
"KPRP",-1.04167896368183,0.588705511064958,-2.9740371841683,0.00444901950596527,0.0182828476864579,-2.75132165516884
"DLK1",-1.55613108384656,2.00694268773427,-2.96260220498115,0.00459248287336228,0.0187598770992671,-2.78053412964096
"ASPRV1",-1.1792613126422,2.03091996952774,-2.95069313608236,0.00474646814599089,0.0192500917082616,-2.8108730592214
"GPRC5A",1.21039888125005,4.75387427836991,2.9459913322454,0.00480857623134959,0.0194427352748647,-2.8228272668094
"G0S2",-1.49097773228211,3.9040926755517,-2.90757789520465,0.00534506737505419,0.0211851473518755,-2.9199831654656
"KRT10",-2.56856745646976,2.88423830060562,-2.89445117170597,0.00554080155036259,0.0218259686764779,-2.95297417335589
"PCSK1N",1.44164410502213,2.8690757020606,2.88184901530998,0.00573495635560596,0.0224306787066013,-2.98454577278222
"AMH",1.03281913734095,2.3589118599155,2.88090753364373,0.00574971179702963,0.0224795402784694,-2.98690043848453
"C5orf46",1.20628878746906,2.31583887689404,2.87481354426878,0.00584607533235293,0.0227568652541581,-3.00212820853866
"KRT81",1.88802933630742,3.35228565697399,2.87422574490539,0.00585544891584946,0.0227719542981039,-3.00359578109455
"NOTUM",1.10064513531524,0.846748269926508,2.86856878210459,0.00594637525509546,0.0230309025230978,-3.01770856615441
"AQP3",-1.43370043231984,4.67178824387599,-2.86653094159933,0.00597944966949615,0.0231184443438838,-3.02278757048533
"CCL2",-1.04835728613984,4.2815946023088,-2.8659586852628,0.00598876808719582,0.0231454645252857,-3.02421336182779
"FGFBP1",-1.05687416870993,1.19445000809375,-2.83860628102212,0.00645018469759704,0.0246371311703554,-3.09212163131187
"HPN",1.03693955750295,3.1245612598011,2.82076003300863,0.00676875076456244,0.0255875778046216,-3.13617308831183
"NXPH4",1.10248986367377,2.26336431422452,2.81663860531592,0.00684435983154537,0.0258242661399497,-3.14631751350711
"RP11-1035H13.3",1.1712009838491,3.85196890935842,2.81055547931414,0.00695738449625488,0.0261860717098102,-3.16127059188009
"RGS2",-1.06701941096988,3.8999529371194,-2.79907845798818,0.00717533789028161,0.0268466607050336,-3.18941795807022
"SERPINB3",-1.00716134615169,0.653963766064771,-2.79822337233092,0.00719182614038683,0.0268800589885903,-3.19151166807978
"LGALS7B",-2.23187226632236,2.82153892854138,-2.78141244635581,0.00752317285592412,0.0278871907307064,-3.2325782237819
"CLU",-1.05533443380804,7.95092942657129,-2.74556227231,0.00827732813030339,0.0301654865409021,-3.31954334827144
"SULT2B1",-1.06733990814805,2.70357243546541,-2.73622331721818,0.00848490338666507,0.0307695830242103,-3.3420601520944
"DSC1",-1.08781179608776,1.28993408885869,-2.72463201123798,0.00874919994107951,0.0315298745875582,-3.36992795622752
"SFRP1",-1.21290549708877,5.66176031358988,-2.72221175548589,0.0088053313693646,0.0316714570923072,-3.37573558468818
"CLDN4",1.07630576149322,6.56629052664393,2.6961374920983,0.00943139833513744,0.0333918801005592,-3.4380579528277
"FOSL1",-1.09900144919786,3.18513374238104,-2.69330222977273,0.00950188348445741,0.0335870704416802,-3.44480761658785
"ITGB3BP",1.14947113472988,6.70989369750158,2.68686067529683,0.00966382174311715,0.0340142558395031,-3.46012260718286
"KRT13",-1.32523244128817,1.30623673633363,-2.68380088135909,0.00974162721910166,0.0342395880446366,-3.4673876851605
"ALOX15B",-1.7617462434845,3.02283040142009,-2.6615545016658,0.0103248114445162,0.0358517438991771,-3.52002083222308
"MYBPC1",-1.47068697189903,3.02402647086939,-2.6548609991461,0.010506437366051,0.0362984531431173,-3.53579223903148
"TAT",-1.20050608404929,2.25827311892668,-2.62566595211121,0.011333322062995,0.0385585232995972,-3.60422936251033
"SPRR4",-1.31396281570408,0.846730493475243,-2.60990593279828,0.0118040017452342,0.0397245444912022,-3.64093302468538
"DSC3",-1.13142131536023,2.68734124026756,-2.60115048465768,0.0120731294320843,0.0404260640949808,-3.66125058883903
"ADIPOQ",-1.10476259186335,2.36003428419735,-2.59641770716768,0.0122209258920132,0.0408028191141674,-3.6722114956134
"HRCT1",1.0588136257102,2.40461344201994,2.58600924353164,0.0125517830998203,0.0416763667129563,-3.69626310119932
"EGFR",-1.01700508432752,5.10585765367359,-2.55951130792962,0.0134312287659617,0.0439744277395232,-3.75715772623944
"AC006449.1",-1.03463852973322,1.12026959691783,-2.55103309335701,0.013724228312538,0.0447687887607648,-3.77653905064246
"SPRR1B",-1.91503483698739,1.51594237783761,-2.54370112941351,0.0139822850023107,0.045397160659635,-3.79325984584787
"CRCT1",-1.06390786849502,0.720990123960377,-2.52589711910548,0.0146273576839507,0.0470412687041033,-3.83370686402882
"CDSN",-1.4309399029922,1.44450154762424,-2.49912230946187,0.0156483685811899,0.049690643399393,-3.8941164931785
